Mod:Item:MetaData, Localized Name
fossil:bone_foot:0, 三角龙 趾骨
fossil:bone_foot:1, 迅猛龙 趾骨
fossil:bone_foot:2, 霸王龙 趾骨
fossil:bone_foot:3, 翼龙 趾骨
fossil:bone_foot:4, 蛇颈龙 趾骨
fossil:bone_foot:5, 沧龙 趾骨
fossil:bone_foot:6, 剑龙 趾骨
fossil:bone_foot:7, 双脊龙 趾骨
fossil:bone_foot:8, 腕龙 趾骨
fossil:bone_foot:9, 棘龙 趾骨
fossil:bone_foot:10, 美颌龙 趾骨
fossil:bone_foot:11, 甲龙 趾骨
fossil:bone_foot:12, 肿头龙 趾骨
fossil:bone_foot:13, 恐爪龙 趾骨
fossil:bone_foot:14, 似鸡龙 趾骨
fossil:bone_foot:15, 滑齿龙 趾骨
fossil:bone_foot:16, 异龙 趾骨
fossil:bone_foot:17, 帝鳄 趾骨
fossil:bone_foot:18, 角鼻龙 趾骨
fossil:bone_foot:19, 橡树龙 趾骨
fossil:bone_foot:20, 镰刀龙 趾骨
fossil:bone_foot:21, 副栉龙 趾骨
fossil:bone_foot:22, 孔子鸟 趾骨
fossil:bone_foot:23, 鱼龙 趾骨
fossil:bone_foot:24, 无齿龙 趾骨
fossil:bone_foot:25, 渡渡鸟 趾骨
fossil:bone_foot:26, 冠恐鸟 趾骨
fossil:bone_foot:27, 恐鸟 趾骨
fossil:bone_foot:28, 恐鹤 趾骨
fossil:bone_foot:29, 泰坦鸟 趾骨
fossil:bone_foot:30, 猛犸象 趾骨
fossil:bone_foot:31, 剑齿虎 趾骨
fossil:bone_foot:32, 斑驴 趾骨
fossil:bone_foot:33, 板齿犀 趾骨
fossil:bone_foot:34, 大角鹿 趾骨
fossil:bone_foot:35, 巨蜥 趾骨
fossil:bone_foot:36, Platybelodon 趾骨
fossil:bone_foot:37, Tiktaalik 趾骨
fossil:bone_foot:38, Crassigyrinus 趾骨
fossil:bone_foot:39, Diplocaulus 趾骨
fossil:bone_foot:40, 基龙 趾骨
fossil:bone_foot:41, 葬火龙 趾骨
fossil:bone_foot:42, Diplodocus 趾骨
fossil:bone_foot:43, Ornitholestes 趾骨
fossil:bone_skull:0, 三角龙 头骨
fossil:bone_skull:1, 迅猛龙 头骨
fossil:bone_skull:2, 霸王龙 头骨
fossil:bone_skull:3, 翼龙 头骨
fossil:bone_skull:4, 蛇颈龙 头骨
fossil:bone_skull:5, 沧龙 头骨
fossil:bone_skull:6, 剑龙 头骨
fossil:bone_skull:7, 双脊龙 头骨
fossil:bone_skull:8, 腕龙 头骨
fossil:bone_skull:9, 棘龙 头骨
fossil:bone_skull:10, 美颌龙 头骨
fossil:bone_skull:11, 甲龙 头骨
fossil:bone_skull:12, 肿头龙 头骨
fossil:bone_skull:13, 恐爪龙 头骨
fossil:bone_skull:14, 似鸡龙 头骨
fossil:bone_skull:15, 滑齿龙 头骨
fossil:bone_skull:16, 异龙 头骨
fossil:bone_skull:17, 帝鳄 头骨
fossil:bone_skull:18, 角鼻龙 头骨
fossil:bone_skull:19, 橡树龙 头骨
fossil:bone_skull:20, 镰刀龙 头骨
fossil:bone_skull:21, 副栉龙 头骨
fossil:bone_skull:22, 孔子鸟 头骨
fossil:bone_skull:23, 鱼龙 头骨
fossil:bone_skull:24, 无齿龙 头骨
fossil:bone_skull:25, 渡渡鸟 头骨
fossil:bone_skull:26, 冠恐鸟 头骨
fossil:bone_skull:27, 恐鸟 头骨
fossil:bone_skull:28, 恐鹤 头骨
fossil:bone_skull:29, 泰坦鸟 头骨
fossil:bone_skull:30, 猛犸象 头骨
fossil:bone_skull:31, 剑齿虎 头骨
fossil:bone_skull:32, 斑驴 头骨
fossil:bone_skull:33, 板齿犀 头骨
fossil:bone_skull:34, 大角鹿 头骨
fossil:bone_skull:35, 巨蜥 头骨
fossil:bone_skull:36, Platybelodon 头骨
fossil:bone_skull:37, Tiktaalik 头骨
fossil:bone_skull:38, Crassigyrinus 头骨
fossil:bone_skull:39, Diplocaulus 头骨
fossil:bone_skull:40, 基龙 头骨
fossil:bone_skull:41, 葬火龙 头骨
fossil:bone_skull:42, Diplodocus 头骨
fossil:bone_skull:43, Ornitholestes 头骨
fossil:bone_arm_bone:0, 三角龙 手骨
fossil:bone_arm_bone:1, 迅猛龙 手骨
fossil:bone_arm_bone:2, 霸王龙 手骨
fossil:bone_arm_bone:3, 翼龙 手骨
fossil:bone_arm_bone:4, 蛇颈龙 手骨
fossil:bone_arm_bone:5, 沧龙 手骨
fossil:bone_arm_bone:6, 剑龙 手骨
fossil:bone_arm_bone:7, 双脊龙 手骨
fossil:bone_arm_bone:8, 腕龙 手骨
fossil:bone_arm_bone:9, 棘龙 手骨
fossil:bone_arm_bone:10, 美颌龙 手骨
fossil:bone_arm_bone:11, 甲龙 手骨
fossil:bone_arm_bone:12, 肿头龙 手骨
fossil:bone_arm_bone:13, 恐爪龙 手骨
fossil:bone_arm_bone:14, 似鸡龙 手骨
fossil:bone_arm_bone:15, 滑齿龙 手骨
fossil:bone_arm_bone:16, 异龙 手骨
fossil:bone_arm_bone:17, 帝鳄 手骨
fossil:bone_arm_bone:18, 角鼻龙 手骨
fossil:bone_arm_bone:19, 橡树龙 手骨
fossil:bone_arm_bone:20, 镰刀龙 手骨
fossil:bone_arm_bone:21, 副栉龙 手骨
fossil:bone_arm_bone:22, 孔子鸟 手骨
fossil:bone_arm_bone:23, 鱼龙 手骨
fossil:bone_arm_bone:24, 无齿龙 手骨
fossil:bone_arm_bone:25, 渡渡鸟 手骨
fossil:bone_arm_bone:26, 冠恐鸟 手骨
fossil:bone_arm_bone:27, 恐鸟 手骨
fossil:bone_arm_bone:28, 恐鹤 手骨
fossil:bone_arm_bone:29, 泰坦鸟 手骨
fossil:bone_arm_bone:30, 猛犸象 手骨
fossil:bone_arm_bone:31, 剑齿虎 手骨
fossil:bone_arm_bone:32, 斑驴 手骨
fossil:bone_arm_bone:33, 板齿犀 手骨
fossil:bone_arm_bone:34, 大角鹿 手骨
fossil:bone_arm_bone:35, 巨蜥 手骨
fossil:bone_arm_bone:36, Platybelodon 手骨
fossil:bone_arm_bone:37, Tiktaalik 手骨
fossil:bone_arm_bone:38, Crassigyrinus 手骨
fossil:bone_arm_bone:39, Diplocaulus 手骨
fossil:bone_arm_bone:40, 基龙 手骨
fossil:bone_arm_bone:41, 葬火龙 手骨
fossil:bone_arm_bone:42, Diplodocus 手骨
fossil:bone_arm_bone:43, Ornitholestes 手骨
fossil:bone_ribcage:0, 三角龙 胸骨
fossil:bone_ribcage:1, 迅猛龙 胸骨
fossil:bone_ribcage:2, 霸王龙 胸骨
fossil:bone_ribcage:3, 翼龙 胸骨
fossil:bone_ribcage:4, 蛇颈龙 胸骨
fossil:bone_ribcage:5, 沧龙 胸骨
fossil:bone_ribcage:6, 剑龙 胸骨
fossil:bone_ribcage:7, 双脊龙 胸骨
fossil:bone_ribcage:8, 腕龙 胸骨
fossil:bone_ribcage:9, 棘龙 胸骨
fossil:bone_ribcage:10, 美颌龙 胸骨
fossil:bone_ribcage:11, 甲龙 胸骨
fossil:bone_ribcage:12, 肿头龙 胸骨
fossil:bone_ribcage:13, 恐爪龙 胸骨
fossil:bone_ribcage:14, 似鸡龙 胸骨
fossil:bone_ribcage:15, 滑齿龙 胸骨
fossil:bone_ribcage:16, 异龙 胸骨
fossil:bone_ribcage:17, 帝鳄 胸骨
fossil:bone_ribcage:18, 角鼻龙 胸骨
fossil:bone_ribcage:19, 橡树龙 胸骨
fossil:bone_ribcage:20, 镰刀龙 胸骨
fossil:bone_ribcage:21, 副栉龙 胸骨
fossil:bone_ribcage:22, 孔子鸟 胸骨
fossil:bone_ribcage:23, 鱼龙 胸骨
fossil:bone_ribcage:24, 无齿龙 胸骨
fossil:bone_ribcage:25, 渡渡鸟 胸骨
fossil:bone_ribcage:26, 冠恐鸟 胸骨
fossil:bone_ribcage:27, 恐鸟 胸骨
fossil:bone_ribcage:28, 恐鹤 胸骨
fossil:bone_ribcage:29, 泰坦鸟 胸骨
fossil:bone_ribcage:30, 猛犸象 胸骨
fossil:bone_ribcage:31, 剑齿虎 胸骨
fossil:bone_ribcage:32, 斑驴 胸骨
fossil:bone_ribcage:33, 板齿犀 胸骨
fossil:bone_ribcage:34, 大角鹿 胸骨
fossil:bone_ribcage:35, 巨蜥 胸骨
fossil:bone_ribcage:36, Platybelodon 胸骨
fossil:bone_ribcage:37, Tiktaalik 胸骨
fossil:bone_ribcage:38, Crassigyrinus 胸骨
fossil:bone_ribcage:39, Diplocaulus 胸骨
fossil:bone_ribcage:40, 基龙 胸骨
fossil:bone_ribcage:41, 葬火龙 胸骨
fossil:bone_ribcage:42, Diplodocus 胸骨
fossil:bone_ribcage:43, Ornitholestes 胸骨
fossil:bone_vertebrae:0, 三角龙 脊椎骨
fossil:bone_vertebrae:1, 迅猛龙 脊椎骨
fossil:bone_vertebrae:2, 霸王龙 脊椎骨
fossil:bone_vertebrae:3, 翼龙 脊椎骨
fossil:bone_vertebrae:4, 蛇颈龙 脊椎骨
fossil:bone_vertebrae:5, 沧龙 脊椎骨
fossil:bone_vertebrae:6, 剑龙 脊椎骨
fossil:bone_vertebrae:7, 双脊龙 脊椎骨
fossil:bone_vertebrae:8, 腕龙 脊椎骨
fossil:bone_vertebrae:9, 棘龙 脊椎骨
fossil:bone_vertebrae:10, 美颌龙 脊椎骨
fossil:bone_vertebrae:11, 甲龙 脊椎骨
fossil:bone_vertebrae:12, 肿头龙 脊椎骨
fossil:bone_vertebrae:13, 恐爪龙 脊椎骨
fossil:bone_vertebrae:14, 似鸡龙 脊椎骨
fossil:bone_vertebrae:15, 滑齿龙 脊椎骨
fossil:bone_vertebrae:16, 异龙 脊椎骨
fossil:bone_vertebrae:17, 帝鳄 脊椎骨
fossil:bone_vertebrae:18, 角鼻龙 脊椎骨
fossil:bone_vertebrae:19, 橡树龙 脊椎骨
fossil:bone_vertebrae:20, 镰刀龙 脊椎骨
fossil:bone_vertebrae:21, 副栉龙 脊椎骨
fossil:bone_vertebrae:22, 孔子鸟 脊椎骨
fossil:bone_vertebrae:23, 鱼龙 脊椎骨
fossil:bone_vertebrae:24, 无齿龙 脊椎骨
fossil:bone_vertebrae:25, 渡渡鸟 脊椎骨
fossil:bone_vertebrae:26, 冠恐鸟 脊椎骨
fossil:bone_vertebrae:27, 恐鸟 脊椎骨
fossil:bone_vertebrae:28, 恐鹤 脊椎骨
fossil:bone_vertebrae:29, 泰坦鸟 脊椎骨
fossil:bone_vertebrae:30, 猛犸象 脊椎骨
fossil:bone_vertebrae:31, 剑齿虎 脊椎骨
fossil:bone_vertebrae:32, 斑驴 脊椎骨
fossil:bone_vertebrae:33, 板齿犀 脊椎骨
fossil:bone_vertebrae:34, 大角鹿 脊椎骨
fossil:bone_vertebrae:35, 巨蜥 脊椎骨
fossil:bone_vertebrae:36, Platybelodon 脊椎骨
fossil:bone_vertebrae:37, Tiktaalik 脊椎骨
fossil:bone_vertebrae:38, Crassigyrinus 脊椎骨
fossil:bone_vertebrae:39, Diplocaulus 脊椎骨
fossil:bone_vertebrae:40, 基龙 脊椎骨
fossil:bone_vertebrae:41, 葬火龙 脊椎骨
fossil:bone_vertebrae:42, Diplodocus 脊椎骨
fossil:bone_vertebrae:43, Ornitholestes 脊椎骨
fossil:palm_door_item, 棕榈树木门
fossil:calamites_door_item, 芦木门
fossil:sigillaria_door_item, 封印木门
fossil:cordaites_door_item, 科达木门
fossil:pinkerton, Pinkerton
fossil:fossil, 化石块
fossil:amber_ore, 琥珀矿石
fossil:skull_block, 头骨方块
fossil:skull_lantern, 头骨灯笼
fossil:cultivate, {color}培养仓
fossil:cultivate_active, 培养槽
fossil:worktable, 考古工作台
fossil:worktable_active, 考古工作台
fossil:sifter, 过滤器
fossil:sifter_active, 过滤器
fossil:analyzer, 分析器
fossil:analyzer_active, 分析器
fossil:bubble_blower, 起泡器
fossil:feeder, 给料器
fossil:permafrost, 永久冻土
fossil:iced_stone, 结冰的石头
fossil:dense_sand, 密制沙子
fossil:strong_glass, 强化玻璃
fossil:ancient_glass, 古代玻璃
fossil:slimetrail, 畸变恐龙的尾迹
fossil:ancient_stone, 古代石头
fossil:ancient_stone_brick, 古代石砖
fossil:ancient_stone_stairs, 古代石头楼梯
fossil:ancient_stone_slab:0, 古代石头台阶
fossil:ancient_stone_slab_double:0, 古代石头台阶
fossil:volcanic_ash, 火山灰
fossil:volcanic_brick, 火山砖
fossil:volcanic_rock, 火山岩
fossil:volcanic_stairs, 火山岩楼梯
fossil:volcanic_slab_double:0, 火山岩台阶
fossil:volcanic_slab:0, 火山岩台阶
fossil:anu_portal, 谜之巢穴传送门
fossil:anu_statue, 阿奴图腾
fossil:home_portal, 主世界传送门
fossil:anubite_statue, 阿奴比特雕像
fossil:ancient_chest, 古代财宝箱
fossil:sarcophagus, 神秘的石棺
fossil:figurine:0, 原始史蒂夫小雕像
fossil:figurine:1, 原始骷髅小雕像
fossil:figurine:2, 原始僵尸小雕像
fossil:figurine:3, 原始末影人小雕像
fossil:figurine:4, 原始僵尸猪人小雕像
fossil:figurine:5, 残缺史蒂夫小雕像
fossil:figurine:6, 残缺骷髅小雕像
fossil:figurine:7, 残缺僵尸小雕像
fossil:figurine:8, 残缺末影人小雕像
fossil:figurine:9, 残缺僵尸猪人小雕像
fossil:figurine:10, 破损史蒂夫小雕像
fossil:figurine:11, 破损骷髅小雕像
fossil:figurine:12, 破损僵尸小雕像
fossil:figurine:13, 破损末影人小雕像
fossil:figurine:14, 破损僵尸猪人小雕像
fossil:figurine:15, 神秘小雕像
fossil:vase_amphora:0, 破损的双耳土瓶
fossil:vase_amphora:1, 复原的双耳土瓶
fossil:vase_amphora:2, 红色双耳土瓶雕像
fossil:vase_amphora:3, 黑色双耳土瓶雕像
fossil:vase_amphora:4, 瓷质双耳土瓶雕像
fossil:vase_kylix:0, 破损的基里克斯陶杯
fossil:vase_kylix:1, 复原的基里克斯陶杯
fossil:vase_kylix:2, 红色基里克斯陶杯雕像
fossil:vase_kylix:3, 黑色基里克斯陶杯雕像
fossil:vase_kylix:4, 瓷质基里克斯陶杯雕像
fossil:vase_volute:0, 破损的涡形瓶
fossil:vase_volute:1, 复原的涡形瓶
fossil:vase_volute:2, 红色涡形瓶雕塑
fossil:vase_volute:3, 黑色涡形瓶雕塑
fossil:vase_volute:4, 瓷质涡形瓶雕塑
fossil:time_machine, 时间机器
fossil:drum, 命令鼓
fossil:tar, 沥青
fossil:obsidian_spikes, 黑曜石尖刺
fossil:palm_sapling, 棕榈树苗
fossil:palm_log, 棕榈木
fossil:palm_leaves, 棕榈树叶
fossil:palm_planks, 棕榈木板
fossil:palm_planks_slab_double:0, 古树台阶
fossil:palm_planks_slab:0, 古树台阶
fossil:palm_stairs, 棕榈木楼梯
fossil:palm_fence, 棕榈木栅栏
fossil:palm_fence_gate, 棕榈木栅栏门
fossil:palm_door, 古树木门
fossil:palm_trapdoor, 棕榈木活板门
fossil:calamites_sapling, 芦木树苗
fossil:calamites_log, 芦木原木
fossil:calamites_leaves, 芦木树叶
fossil:calamites_planks, 芦木木板
fossil:calamites_planks_slab_double:0, Calamites Planks Slab
fossil:calamites_planks_slab:0, Calamites Planks Slab
fossil:calamites_stairs, 芦木楼梯
fossil:calamites_fence, 芦木栅栏
fossil:calamites_fence_gate, 芦木栅栏门
fossil:calamites_door, 芦木门
fossil:calamites_trapdoor, Calamites Trapdoor
fossil:sigillaria_sapling, 封印木树苗
fossil:sigillaria_log, 封印木原木
fossil:sigillaria_leaves, 封印木树叶
fossil:sigillaria_planks, 封印木木板
fossil:sigillaria_planks_slab_double:0, 封印木台阶
fossil:sigillaria_planks_slab:0, 封印木台阶
fossil:sigillaria_stairs, 封印木楼梯
fossil:sigillaria_fence, 封印木栅栏
fossil:sigillaria_fence_gate, 封印木栅栏门
fossil:sigillaria_door, 封印木门
fossil:sigillaria_trapdoor, 封印木活板门
fossil:cordaites_sapling, 科达树树苗
fossil:cordaites_log, 科达树原木
fossil:cordaites_leaves, 科达树树叶
fossil:cordaites_planks, 科达树木板
fossil:cordaites_planks_slab_double:0, 科达木台阶
fossil:cordaites_planks_slab:0, 科达木台阶
fossil:cordaites_stairs, 科达木楼梯
fossil:cordaites_fence, 科达树栅栏
fossil:cordaites_fence_gate, 科达树栅栏门
fossil:cordaites_door, 科达木门
fossil:cordaites_trapdoor, 科达木活板门
fossil:ancient_wood, 古木
fossil:ancient_wood_pillar, 古木柱子
fossil:ancient_wood_plate, 古木压力板
fossil:ancient_wood_stairs, 古木楼梯
fossil:ancient_wood_slab_double:0, 古木台阶
fossil:ancient_wood_slab:0, 古木台阶
fossil:fern_block, 古代蕨类
fossil:dillhoffia_flower, 蒂芙花
fossil:sarracenia, 瓶子草
fossil:cephalotaxus, 三尖杉
fossil:licopodiophyta, 石松门
fossil:foozia, Foozia
fossil:zamites, 腹羽叶
fossil:bennettitales_small, 本内苏铁
fossil:bennettitales_large, 高本内苏铁
fossil:welwitschia, 千岁兰
fossil:horsetail_small, 马尾草
fossil:horsetail_large, 高马尾草
fossil:mutant_plant, 变异植物
fossil:tempskya, 树蕨
fossil:vaccinium, 越桔
fossil:osmunda, 紫萁
fossil:crataegus, 山楂
fossil:florissantia, 弗洛林花
fossil:ependra, 麻黄
fossil:duisbergia, Duisbergia
fossil:dipteris, Dipteris
fossil:dictyophyllum, 网叶蕨
fossil:sagenopteris, Sagenopteris
fossil:cyathea, Cyathea
fossil:fake_obsidian, 黑曜石
fossil:pig_dna, 猪 DNA
fossil:pig_syringe, 猪胚胎
fossil:cow_dna, 牛 DNA
fossil:cow_syringe, 牛胚胎
fossil:sheep_dna, 羊 DNA
fossil:sheep_syringe, 羊胚胎
fossil:horse_dna, 马 DNA
fossil:horse_syringe, 马胚胎
fossil:donkey_dna, 驴 DNA
fossil:donkey_syringe, 驴胚胎
fossil:chicken_dna, 鸡 DNA
fossil:chicken_egg_cultivated, 人工培育的鸡蛋
fossil:parrot_dna, 鹦鹉 DNA
fossil:parrot_egg_cultivated, 人工培育的鹦鹉蛋
fossil:polarbear_dna, 北极熊 DNA
fossil:polarbear_syringe, 北极熊胚胎
fossil:rabbit_dna, 兔子 DNA
fossil:rabbit_syringe, 兔子胚胎
fossil:llama_dna, 羊驼 DNA
fossil:llama_syringe, 羊驼胚胎
fossil:nautilus_dna, 鹦鹉螺 DNA
fossil:nautilus_egg:0, 鹦鹉螺蛋
fossil:nautilus_fish:0, 鹦鹉螺
fossil:coelacanth_dna, 腔棘鱼 DNA
fossil:coelacanth_egg:0, 腔棘鱼蛋
fossil:coelacanth_fish:0, 腔棘鱼
fossil:coelacanth_cooked, 熟腔棘鱼肉
fossil:alligator_gar_dna, 短吻雀鳝 DNA
fossil:alligator_gar_egg:0, 短吻雀鳝蛋
fossil:alligator_gar_fish:0, 短吻雀鳝
fossil:alligator_gar_cooked, 熟短吻雀鳝肉
fossil:sturgeon_dna, 鲟鱼 DNA
fossil:sturgeon_egg:0, 鲟鱼蛋
fossil:sturgeon_fish:0, 鲟鱼
fossil:sturgeon_cooked, 熟鲟鱼肉
fossil:triceratops_dna, 三角龙 DNA
fossil:triceratops_egg:0, 三角龙蛋
fossil:triceratops_meat, 三角龙肉
fossil:triceratops_cooked, 熟三角龙肉
fossil:velociraptor_dna, 迅猛龙 DNA
fossil:velociraptor_egg:0, 迅猛龙蛋
fossil:velociraptor_meat, 迅猛龙肉
fossil:velociraptor_cooked, 熟迅猛龙肉
fossil:tyrannosaurus_dna, 霸王龙 DNA
fossil:tyrannosaurus_egg:0, 霸王龙蛋
fossil:tyrannosaurus_meat, 霸王龙肉
fossil:tyrannosaurus_cooked, 熟霸王龙肉
fossil:pterosaur_dna, 翼龙 DNA
fossil:pterosaur_egg:0, 翼龙蛋
fossil:pterosaur_meat, 翼龙肉
fossil:pterosaur_cooked, 熟翼龙肉
fossil:plesiosaur_dna, 蛇颈龙 DNA
fossil:plesiosaur_egg:0, 蛇颈龙卵
fossil:plesiosaur_meat, 蛇颈龙肉
fossil:plesiosaur_cooked, 熟蛇颈龙肉
fossil:mosasaurus_dna, 沧龙 DNA
fossil:mosasaurus_egg:0, 沧龙卵
fossil:mosasaurus_meat, 沧龙肉
fossil:mosasaurus_cooked, 熟沧龙肉
fossil:stegosaurus_dna, 剑龙 DNA
fossil:stegosaurus_egg:0, 剑龙蛋
fossil:stegosaurus_meat, 剑龙肉
fossil:stegosaurus_cooked, 熟剑龙肉
fossil:dilophosaurus_dna, 双脊龙 DNA
fossil:dilophosaurus_egg:0, 双脊龙蛋
fossil:dilophosaurus_meat, 双脊龙肉
fossil:dilophosaurus_cooked, 熟双脊龙肉
fossil:brachiosaurus_dna, 腕龙 DNA
fossil:brachiosaurus_egg:0, 腕龙蛋
fossil:brachiosaurus_meat, 腕龙肉
fossil:brachiosaurus_cooked, 熟腕龙肉
fossil:spinosaurus_dna, 棘龙 DNA
fossil:spinosaurus_egg:0, 棘龙蛋
fossil:spinosaurus_meat, 棘龙肉
fossil:spinosaurus_cooked, 熟棘龙肉
fossil:compsognathus_dna, 美颌龙 DNA
fossil:compsognathus_egg:0, 美颌龙蛋
fossil:compsognathus_meat, 美颌龙肉
fossil:compsognathus_cooked, 熟美颌龙肉
fossil:ankylosaurus_dna, 甲龙 DNA
fossil:ankylosaurus_egg:0, 甲龙蛋
fossil:ankylosaurus_meat, 甲龙肉
fossil:ankylosaurus_cooked, 熟甲龙肉
fossil:pachycephalosaurus_dna, 肿头龙 DNA
fossil:pachycephalosaurus_egg:0, 肿头龙蛋
fossil:pachycephalosaurus_meat, 肿头龙肉
fossil:pachycephalosaurus_cooked, 熟肿头龙肉
fossil:deinonychus_dna, 恐爪龙 DNA
fossil:deinonychus_egg:0, 恐爪龙蛋
fossil:deinonychus_meat, 恐爪龙肉
fossil:deinonychus_cooked, 熟恐爪龙肉
fossil:gallimimus_dna, 似鸡龙 DNA
fossil:gallimimus_egg:0, 似鸡龙蛋
fossil:gallimimus_meat, 似鸡龙肉
fossil:gallimimus_cooked, 熟似鸡龙肉
fossil:liopleurodon_dna, 滑齿龙 DNA
fossil:liopleurodon_egg:0, 滑齿龙卵
fossil:liopleurodon_meat, 滑齿龙肉
fossil:liopleurodon_cooked, 熟滑齿龙肉
fossil:allosaurus_dna, 异特龙 DNA
fossil:allosaurus_egg:0, 异特龙蛋
fossil:allosaurus_meat, 异特龙肉
fossil:allosaurus_cooked, 熟异特龙肉
fossil:sarcosuchus_dna, 帝鳄 DNA
fossil:sarcosuchus_egg:0, 帝鳄蛋
fossil:sarcosuchus_meat, 帝鳄肉
fossil:sarcosuchus_cooked, 熟帝鳄肉
fossil:ceratosaurus_dna, 角鼻龙 DNA
fossil:ceratosaurus_egg:0, 角鼻龙蛋
fossil:ceratosaurus_meat, 角鼻龙肉
fossil:ceratosaurus_cooked, 熟角鼻龙肉
fossil:dryosaurus_dna, 橡树龙 DNA
fossil:dryosaurus_egg:0, 橡树龙蛋
fossil:dryosaurus_meat, 生橡树龙肉
